r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,87,10,814,0,1,81,30,5034,154,203,0,5,1,0,4,105,2,1,201,2,39,12,7,1965,30,1,7,4,3431,3,1,2,0,5,,, ,,, ,2,3,1322,359,1,1,1,1,1,4,1,4,6,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,1,3,16,40,4600,26.74419,0,0,0,3,0,2,16,1,2,2,0,3,2,7
0,1,87,21,815,0,1,81,30,5042,157,302,35,1,1,0,3,105,2,1,201,2,40,11,8,1964,17,1,3,3,, , ,2,3,5,,, ,,, ,2,3,1322,1062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,77,5,1,0,3,105,2,1,201,2,55,25,3,1949,30,2,0,0,, , ,2,7,5,,, ,,, ,2,3,1322,855,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,3,5,9,14,4,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5063,109,402,131,3,1,0,2,105,3,1,608,1,5,16,9,1999,30,2,0,0,, , ,1,, ,,, ,,, ,2,3,1322,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,42,3,1,0,2,105,1,1,101,1,49,31,7,1955,30,1,3,2,, , ,2,,5,,, ,,, ,2,3,1322,655,1,1,1,3,2,1,5,2,7,1,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,0,3,8,50,2580,12,0,3,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,32,819,0,1,81,30,5078,817,501,17,1,1,0,1,105,4,1,301,1,9,27,9,1995,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,44,2,1,0,1,105,3,1,301,1,16,30,3,1988,30,1,3,2,, , ,1,,6,,, ,,, ,2,3,1322,624,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,7,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,79,3,1,0,1,105,3,1,301,2,40,24,8,1964,30,1,3,3,, , ,2,0,6,,, ,,, ,2,3,1322,624,1,1,1,1,1,4,4,2,4,3,3,4,3,10,3,2,4,2,3,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,2,4,6,11,1,3,9,25,1600,14.88372,0,0,0,1,0,2,19,1,2,2,0,3,2,6
0,1,87,23,817,0,1,81,30,5093,54,503,5,1,1,0,1,105,2,1,201,2,37,10,5,1967,30,1,4,1,, , ,2,2,5,,, ,,, ,2,3,1322,1445,1,1,3,1,1,4,4,4,1,6,3,4,3,9,1,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,5,10,2,3,10,0,5000,0,0,0,0,2,0,2,16,1,2,2,0,3,2,7
0,1,87,31,818,0,1,81,30,5094,491,503,34,2,1,0,1,105,1,1,101,1,44,26,10,1960,14,1,7,3,3821,3,2,2,,5,,, ,,, ,2,3,1322,736,1,1,1,1,1,4,1,5,4,6,3,4,3,10,3,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,0,2,15,30,12000,93.02326,0,0,0,3,0,2,17,1,2,2,0,3,2,7
0,1,87,31,818,0,1,81,30,5094,491,503,97,4,1,0,1,105,1,1,101,1,34,11,6,1970,30,1,3,1,, , ,2,,1,,, ,,, ,2,3,1322,736,1,1,1,1,2,4,5,3,6,2,4,4,3,10,4,2,3,3,5,0,2,0,0,0,0,0,2,1,5,0,0,0,0,2,2,3,4,9,0,1,7,40,3010,17.5,0,0,0,4,0,2,19,1,1,1,0,1,3,8
0,1,87,32,819,0,1,81,30,5095,486,503,11,1,1,0,1,105,3,1,301,2,9,4,10,1995,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5001,602,101,0,4,1,0,5,105,2,1,201,2,34,4,10,1970,30,1,5,4,4012,3,1,2,1,5,,, ,,, ,2,3,1322,714,1,1,1,1,1,4,2,4,4,4,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,16,28,6000,49.83389,0,0,0,1,0,2,15,1,2,2,0,3,2,7
0,1,87,23,817,0,1,81,30,5001,602,101,0,5,1,0,5,105,1,1,101,1,37,30,1,1967,30,1,8,2,3311, ,2,2,,5,,, ,,, ,2,3,1322,714,1,1,1,1,2,6,1,5,3,6,1,2,1,1,3,1,0,1,2,0,2,0,0,0,1,5,1,2,2,0,0,0,0,4,2,3,5,10,0,3,18,18,10667,137.81654,1,0,0,4,0,1,1,1,1,2,0,4,1,3
0,1,87,22,816,0,1,81,30,5021,692,201,0,1,1,0,4,105,1,1,101,1,27,7,8,1977,30,1,2,4,, , ,2,,1,,, ,,, ,2,3,1322,635,1,1,1,3,2,3,6,2,3,2,1,2,3,5,3,2,3,3,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,1,2,2,3,8,0,1,4,24,2400,23.25581,1,0,1,4,0,2,7,1,1,1,0,1,7,8
0,1,87,22,816,0,1,81,30,5021,692,201,0,3,1,0,4,105,1,1,101,1,46,3,10,1958,30,1,3,3,, , ,2,,5,,, ,,, ,2,3,1322,635,1,1,1,3,2,2,10,2,6,2,1,4,2,3,4,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,1,9,45,2150,11.11111,0,0,1,4,0,2,5,1,2,2,0,3,8,4
0,1,87,31,818,0,1,81,30,5022,650,201,0,2,1,0,4,105,6,1,301,1,14,26,1,1990,30,1,3,2,, , ,1,,6,,, ,,, ,2,3,1322,605,1,1,1,4,2,2,6,6,3,3,1,4,2,3,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,8,15,0,0,0,0,0,4,0,2,5,1,1,2,0,3,9,4
0,1,87,32,819,0,1,81,30,5023,270,201,0,2,1,0,4,105,2,1,301,2,60,1,11,1944,30,1,2,6,, , ,2,0,6,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,6,10,15,1,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5035,694,203,0,1,1,0,4,105,2,1,301,2,50,25,6,1954,30,2,0,0,, , ,2,0,6,,, ,,, ,2,3,1322,650,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,3,5,8,13,1,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5039,962,301,66,4,1,0,3,105,1,1,101,2,40,3,10,1964,28,1,4,3,, , ,2,3,2,,, ,,, ,2,3,1322,628,1,1,1,1,1,4,4,2,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,1,4,1,1,3,0,0,0,0,4,2,4,6,11,3,3,12,40,2475,14.38953,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,23,817,0,1,81,30,5040,361,301,137,5,1,0,3,105,4,1,301,1,0,29,5,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,23,1,1,0,3,105,4,1,301,1,1,9,7,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5045,796,302,43,1,1,0,3,105,2,1,501,1,25,25,7,1979,30,1,7,4,3111,3,1,2,,6,,, ,,, ,2,3,1322,744,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,2,2,3,8,0,8,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5045,796,302,198,4,1,0,3,105,1,1,101,2,56,13,7,1948,30,1,2,6,, , ,2,4,1,,, ,,, ,2,3,1322,744,1,1,1,1,2,4,8,2,8,2,4,4,3,10,5,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,3,5,9,14,3,3,6,60,1505,5.83333,0,3,0,4,0,2,19,1,1,2,0,2,1,9
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,4,1,301,1,15,15,4,1989,30,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,24,1,1,0,2,105,2,1,201,2,50,19,10,1954,30,1,3,3,, , ,2,4,5,,, ,,, ,2,3,1322,854,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,8,13,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,117,4,1,0,1,105,2,1,301,2,45,13,6,1959,21,1,3,2,, , ,2,0,6,,, ,,, ,2,3,1322,624,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,3,4,7,12,1,6,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5080,388,501,11,1,1,0,1,105,1,1,101,1,21,13,10,1983,30,1,3,3,, , ,2,,5,,, ,,, ,2,3,1322,762,1,1,1,1,2,1,5,4,8,2,1,4,2,4,5,2,3,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,1,2,2,7,0,3,9,84,6020,16.66667,0,0,0,4,0,2,4,1,1,1,0,1,1,8
0,1,87,33,820,0,1,81,30,5081,575,501,11,1,1,0,1,105,3,1,301,1,21,5,7,1983,30,1,7,2,3921,3,2,1,,6,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,271,16,1,0,2,105,5,1,301,2,9,9,3,1995,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5001,602,101,0,1,1,0,5,105,3,1,301,1,3,26,2,2001,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5005,291,102,0,3,1,0,5,105,3,1,301,2,9,22,1,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5005,291,102,0,4,1,0,5,105,4,1,301,2,11,10,6,1993,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,3,1,0,4,105,3,1,301,1,22,21,10,1982,30,1,3,1,, , ,2,,6,,, ,,, ,2,3,1322,635,1,1,1,1,1,1,5,3,6,5,3,4,2,4,4,2,4,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,1,2,2,7,0,1,7,46,3225,16.30435,0,0,0,1,0,2,4,1,2,2,0,3,2,2
0,1,87,31,818,0,1,81,30,5022,650,201,0,5,1,0,4,105,1,1,101,2,28,29,10,1976,15,1,7,4,3811,3,1,2,0,6,,, ,,, ,2,3,1322,605,1,1,1,1,1,4,3,5,7,6,3,4,3,11,5,2,7,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,16,55,7000,29.59831,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,32,819,0,1,81,30,5023,270,201,0,5,1,0,4,105,3,1,301,1,21,8,6,1983,30,1,3,1,, , ,2,,6,,, ,,, ,2,3,1322,659,1,1,1,1,2,3,6,2,8,2,4,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,1,2,2,7,0,1,7,58,2580,10.34483,0,3,0,4,0,2,7,1,1,2,0,3,1,4
0,1,87,22,816,0,1,81,30,5028,307,202,0,4,1,0,4,105,1,1,101,1,48,18,4,1956,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,673,1,1,1,3,2,1,5,3,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,0,1,6,45,3870,20,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,33,820,0,1,81,30,5035,694,203,0,1,1,0,4,105,1,1,101,2,72,10,8,1932,30,2,0,0,, , ,2,2,2,,, ,,, ,2,3,1322,650,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,4,6,11,17,2,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,117,3,1,0,3,105,1,1,101,1,38,6,4,1966,30,1,4,2,, , ,2,,5,,, ,,, ,2,3,1322,1062,1,1,1,1,1,4,8,4,6,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,3,2,3,5,10,0,3,11,40,4600,26.74419,0,0,0,1,0,2,16,1,2,2,0,3,2,7
0,1,87,33,820,0,1,81,30,5043,440,302,23,1,1,0,3,105,1,1,101,1,46,25,2,1958,9,1,4,3,, , ,2,,5,,, ,,, ,2,3,1322,711,1,1,1,1,1,3,9,4,7,6,3,4,3,5,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,12,54,5200,22.39449,0,0,0,1,0,2,7,1,2,2,0,3,2,2
0,1,87,22,816,0,1,81,30,5063,109,402,131,3,1,0,2,105,2,1,301,2,33,16,8,1971,30,1,2,5,, , ,2,2,6,,, ,,, ,2,3,1322,881,1,1,1,1,2,4,8,1,4,3,4,4,3,6,3,2,4,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,1,2,3,4,9,2,3,5,30,1290,10,0,0,0,4,0,2,18,2,1,2,0,3,1,2
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,2,1,201,2,45,18,10,1959,30,1,7,3,3421,3,2,2,3,5,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,7,12,3,8,15,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,6,1,301,1,11,19,5,1993,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5066,244,402,58,2,1,0,2,105,1,1,101,1,18,10,4,1986,30,1,3,3,, , ,2,,1,,, ,,, ,2,3,1322,713,1,1,1,1,2,4,8,2,7,2,4,4,3,6,5,2,3,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,1,1,1,6,0,3,9,56,2580,10.71429,0,3,0,4,0,2,18,1,1,2,0,3,1,2
0,1,87,23,817,0,1,81,30,5066,244,402,145,5,1,0,2,105,3,1,301,2,10,6,7,1994,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,81,3,1,0,2,105,2,1,201,2,32,3,4,1972,30,1,7,4,4011,3,1,2,2,5,,, ,,, ,2,3,1322,854,1,1,1,1,1,4,2,4,3,2,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,16,20,5000,58.13953,0,0,0,1,0,2,15,1,2,2,0,3,2,7
0,1,87,40,821,0,1,81,30,5072,548,403,81,3,1,0,2,105,5,1,614,2,56,17,11,1948,20,1,7,4,4012,3,1,2,4,3,,, ,,, ,2,3,1322,854,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,5,9,14,3,8,16,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,44,2,1,0,1,105,1,1,101,1,54,21,1,1950,30,1,7,4,3931,3,1,2,,5,,, ,,, ,2,3,1322,624,1,1,3,1,1,4,4,4,1,6,3,4,3,11,1,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,1,16,0,4000,0,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,87,87,30,857,0,3,85,30,5062,168,401,82,5,1,0,2,105,1,1,101,2,52,2,8,1952,30,1,3,3,, , ,1,0,4,,, ,,, ,2,3,1322,126,1,1,1,1,1,6,4,2,6,6,3,1,1,1,4,1,0,1,2,0,1,0,0,0,1,5,1,1,3,0,0,0,0,3,3,5,8,13,1,3,9,40,2600,15.11628,1,0,0,2,0,2,1,1,2,2,0,4,2,3
0,1,87,21,815,0,1,81,30,5005,291,102,0,1,1,0,5,105,1,1,101,2,43,20,10,1961,30,1,2,1,, , ,2,2,6,,, ,,, ,2,3,1322,825,1,1,1,1,2,3,8,2,6,4,4,4,3,5,4,2,4,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,1,2,4,6,11,2,3,1,48,2451,11.875,0,0,0,4,0,2,7,1,1,2,0,3,1,2
0,1,87,21,815,0,1,81,30,5005,291,102,0,5,1,0,5,105,1,1,101,1,58,13,7,1946,30,1,2,6,, , ,2,,1,,, ,,, ,2,3,1322,825,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,5,9,14,0,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,1,1,0,5,105,4,1,608,2,14,23,2,1991,30,1,3,1,, , ,1,0,6,,, ,,, ,2,3,1322,391,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,5,1,8,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,4,1,0,4,105,4,1,301,1,16,10,11,1988,30,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,2,1,0,4,105,1,1,101,2,84,25,1,1920,30,1,2,6,, , ,2,6,4,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,18,4,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,200,5,1,0,3,105,7,1,608,1,5,21,9,1999,30,2,1,1,, , ,1,, ,,, ,,, ,2,3,1322,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,209,5,1,0,2,105,1,1,101,1,46,15,11,1958,29,1,2,1,, , ,2,,5,,, ,,, ,2,3,1322,714,1,1,1,3,1,4,6,3,7,2,2,4,3,6,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,12,0,3,1,49,3600,17.0859,0,0,1,3,0,2,18,1,1,1,0,1,7,8
0,1,87,31,818,0,1,81,30,5071,899,403,25,2,1,0,2,105,1,1,101,2,21,13,12,1983,24,1,7,1,3831,3,2,1,0,6,,, ,,, ,2,3,1322,655,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5094,491,503,97,4,1,0,1,105,3,1,301,1,9,24,7,1995,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,236,14,1,0,2,105,1,1,101,1,31,28,8,1973,30,1,2,6,, , ,2,,1,,, ,,, ,2,3,1322,126,1,1,1,3,2,4,7,2,7,1,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,9,0,3,6,54,2064,8.88889,0,3,1,4,0,2,8,1,1,1,0,1,7,8
0,87,87,30,857,0,3,85,30,5062,168,401,253,15,1,0,2,105,1,1,101,1,34,3,12,1970,30,1,7,4,4141,3,1,2,,5,,, ,,, ,2,3,1322,126,1,1,3,1,1,4,1,5,1,5,3,4,3,8,1,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,2,16,0,8600,0,0,0,0,1,0,2,12,1,2,2,0,3,2,2
0,1,87,21,815,0,1,81,30,5005,291,102,0,1,1,0,5,105,2,1,301,1,18,9,7,1986,30,1,3,3,, , ,2,,1,,, ,,, ,2,3,1322,825,1,1,1,1,1,4,5,4,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,1,1,1,6,0,3,9,48,4400,21.31783,0,0,0,1,0,2,12,1,2,2,0,3,2,2
0,1,87,40,821,0,1,81,30,5013,739,103,0,5,1,0,5,105,4,1,301,2,17,5,9,1987,30,1,4,2,, , ,1,0,6,,, ,,, ,2,3,1322,834,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5013,739,103,0,5,1,0,5,105,5,1,614,2,86,10,1,1919,30,1,2,6,, , ,2,2,4,,, ,,, ,2,3,1322,834,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,18,2,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,2,1,0,5,105,1,1,101,1,39,7,6,1965,30,2,0,0,, , ,2,,1,,, ,,, ,2,3,1322,391,1,1,1,2,2,1,5,4,7,2,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,10,0,1,0,50,4730,22,0,0,0,4,0,2,4,1,1,1,0,1,5,8
0,1,87,22,816,0,1,81,30,5016,238,103,0,2,1,1,5,105,4,1,301,2,5,16,10,1999,30,1,1,2,, , ,1,, ,,, ,,, ,2,3,1322,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
